,Unnamed: 0,closed,opened,duration,status,seg_id,created,ID,decision,score,assignee_masked
1209,1209,2022-01-03 21:36:25.655000064,2022-01-03 21:33:42.641999872,161.0,closed,864691135740271211,2021-12-30 13:29:26.836000000,57,yesConditional,1.0,21
1210,1210,2022-01-03 18:31:06.304000000,2022-01-03 17:36:23.032999936,263.0,closed,864691135740271211,2021-12-30 13:29:26.836000000,57,no,0.0,22
1211,1211,2022-01-03 16:53:41.968999936,2022-01-03 16:50:20.302000128,200.0,closed,864691135740271211,2021-12-30 13:29:26.836000000,57,yesConditional,1.0,23
1212,1212,2022-01-03 16:30:43.454000128,2022-01-03 16:28:40.127000064,122.0,closed,864691135740271211,2021-12-30 13:29:26.836000000,57,no,0.0,24
1213,1213,2022-01-04 05:23:30.836999936,2022-01-04 05:22:43.894000128,46.0,closed,864691135807200029,2021-12-30 13:29:27.662000000,59,no,1.0,1
1214,1214,2022-01-04 04:24:25.528999936,2022-01-04 04:23:49.360000000,35.0,closed,864691135807200029,2021-12-30 13:29:27.662000000,59,no,1.0,2
1215,1215,2022-01-03 16:51:46.588999936,2022-01-03 16:50:31.384000000,74.0,closed,864691135807200029,2021-12-30 13:29:27.662000000,59,no,1.0,3
1216,1216,2022-01-03 16:27:10.532999936,2022-01-03 16:26:49.713999872,20.0,closed,864691135807200029,2021-12-30 13:29:27.662000000,59,no,1.0,4
1217,1217,2022-01-03 18:21:12.300000000,2022-01-03 18:19:43.180000000,83.0,closed,864691135807200029,2021-12-30 13:29:27.662000000,59,no,1.0,5
1218,1218,2022-01-03 18:19:04.283000064,2022-01-03 18:16:32.104000000,151.0,closed,864691135807200029,2021-12-30 13:29:27.662000000,59,no,1.0,6
1219,1219,2022-01-03 16:33:01.180000000,2022-01-03 16:30:14.380000000,166.0,closed,864691135807200029,2021-12-30 13:29:27.662000000,59,no,1.0,7
1220,1220,2022-01-03 16:42:33.124000000,2022-01-03 16:41:20.537999872,72.0,closed,864691135807200029,2021-12-30 13:29:27.662000000,59,no,1.0,8
1221,1221,2022-01-03 16:34:17.536000000,2022-01-03 16:33:06.028999936,39.0,closed,864691135807200029,2021-12-30 13:29:27.662000000,59,no,1.0,9
1222,1222,2022-01-03 19:19:55.939000064,2022-01-03 19:17:19.504999936,155.0,closed,864691135807200029,2021-12-30 13:29:27.662000000,59,no,1.0,10
1223,1223,2022-01-13 11:59:59.033999872,2022-01-13 11:59:41.072999936,17.0,closed,864691135807200029,2021-12-30 13:29:27.662000000,59,no,1.0,11
1224,1224,2022-01-03 20:20:42.649999872,2022-01-03 20:17:23.697999872,197.0,closed,864691135807200029,2021-12-30 13:29:27.662000000,59,no,1.0,12
1225,1225,2022-01-03 16:49:51.518000128,2022-01-03 16:47:33.051000064,137.0,closed,864691135807200029,2021-12-30 13:29:27.662000000,59,yesConditional,0.5,13
1226,1226,2022-01-05 13:30:17.916000000,2022-01-05 13:29:30.328999936,46.0,closed,864691135807200029,2021-12-30 13:29:27.662000000,59,no,1.0,14
1227,1227,2022-01-03 19:54:52.993999872,2022-01-03 19:51:36.819000064,184.0,closed,864691135807200029,2021-12-30 13:29:27.662000000,59,no,1.0,15
1228,1228,2022-01-03 16:51:47.937999872,2022-01-03 16:50:42.004000000,64.0,closed,864691135807200029,2021-12-30 13:29:27.662000000,59,no,1.0,16
1229,1229,2022-01-03 19:37:04.120000000,2022-01-03 19:35:39.096000000,81.0,closed,864691135807200029,2021-12-30 13:29:27.662000000,59,errorNearby,0.0,17
1230,1230,2022-01-03 16:48:48.166000128,2022-01-03 16:48:26.768999936,20.0,closed,864691135807200029,2021-12-30 13:29:27.662000000,59,no,1.0,18
1231,1231,2022-01-03 17:10:25.971000064,2022-01-03 17:07:27.015000064,178.0,closed,864691135807200029,2021-12-30 13:29:27.662000000,59,no,1.0,19
1232,1232,2022-01-03 18:22:36.720000000,2022-01-03 18:21:49.484999936,45.0,closed,864691135807200029,2021-12-30 13:29:27.662000000,59,no,1.0,20
1233,1233,2022-01-03 21:36:58.257999872,2022-01-03 21:36:30.808000000,26.0,closed,864691135807200029,2021-12-30 13:29:27.662000000,59,no,1.0,21
1234,1234,2022-01-03 18:31:51.393999872,2022-01-03 18:31:09.374000128,41.0,closed,864691135807200029,2021-12-30 13:29:27.662000000,59,no,1.0,22
1235,1235,2022-01-03 16:55:46.432999936,2022-01-03 16:54:19.329999872,86.0,closed,864691135807200029,2021-12-30 13:29:27.662000000,59,no,1.0,23
1236,1236,2022-01-03 16:31:18.584999936,2022-01-03 16:30:46.577999872,31.0,closed,864691135807200029,2021-12-30 13:29:27.662000000,59,no,1.0,24
1237,1237,2022-01-04 05:25:04.160000000,2022-01-04 05:23:47.032999936,76.0,closed,864691135081758967,2021-12-30 13:29:28.340000000,69,yes,1.0,1
1238,1238,2022-01-04 04:25:31.694000128,2022-01-04 04:24:41.260000000,49.0,closed,864691135081758967,2021-12-30 13:29:28.340000000,69,yes,1.0,2
1239,1239,2022-01-03 16:53:10.819000064,2022-01-03 16:51:50.376999936,80.0,closed,864691135081758967,2021-12-30 13:29:28.340000000,69,yes,1.0,3
1240,1240,2022-01-03 16:29:07.783000064,2022-01-03 16:27:14.460000000,112.0,closed,864691135081758967,2021-12-30 13:29:28.340000000,69,yes,1.0,4
1241,1241,2022-01-03 18:22:55.611000064,2022-01-03 18:21:18.368000000,95.0,closed,864691135081758967,2021-12-30 13:29:28.340000000,69,yes,1.0,5
1242,1242,2022-01-03 18:20:40.871000064,2022-01-03 18:19:09.340000000,90.0,closed,864691135081758967,2021-12-30 13:29:28.340000000,69,yes,1.0,6
1243,1243,2022-01-03 16:35:00.279000064,2022-01-03 16:33:37.976999936,81.0,closed,864691135081758967,2021-12-30 13:29:28.340000000,69,yesConditional,0.5,7
1244,1244,2022-01-03 16:43:55.712999936,2022-01-03 16:42:35.795000064,79.0,closed,864691135081758967,2021-12-30 13:29:28.340000000,69,yes,1.0,8
1245,1245,2022-01-03 16:35:20.308999936,2022-01-03 16:34:20.921999872,59.0,closed,864691135081758967,2021-12-30 13:29:28.340000000,69,yes,1.0,9
1246,1246,2022-01-03 19:22:39.163000064,2022-01-03 19:20:02.779000064,155.0,closed,864691135081758967,2021-12-30 13:29:28.340000000,69,yes,1.0,10
1247,1247,2022-01-13 12:00:48.368999936,2022-01-13 11:59:59.660000000,48.0,closed,864691135081758967,2021-12-30 13:29:28.340000000,69,yes,1.0,11
1248,1248,2022-01-03 20:29:15.632000000,2022-01-03 20:25:53.446000128,201.0,closed,864691135081758967,2021-12-30 13:29:28.340000000,69,yes,1.0,12
1249,1249,2022-01-03 16:52:51.476000000,2022-01-03 16:49:55.940999936,174.0,closed,864691135081758967,2021-12-30 13:29:28.340000000,69,yesConditional,0.5,13
1250,1250,2022-01-05 13:32:15.356999936,2022-01-05 13:30:22.291000064,112.0,closed,864691135081758967,2021-12-30 13:29:28.340000000,69,yes,1.0,14
1251,1251,2022-01-03 19:58:34.435000064,2022-01-03 19:57:05.144000000,87.0,closed,864691135081758967,2021-12-30 13:29:28.340000000,69,yes,1.0,15
1252,1252,2022-01-03 16:52:47.417999872,2022-01-03 16:51:54.840000000,52.0,closed,864691135081758967,2021-12-30 13:29:28.340000000,69,yes,1.0,16
1253,1253,2022-01-03 19:40:09.920999936,2022-01-03 19:37:07.401999872,180.0,closed,864691135081758967,2021-12-30 13:29:28.340000000,69,yes,1.0,17
1254,1254,2022-01-03 16:53:59.084999936,2022-01-03 16:48:50.716999936,307.0,closed,864691135081758967,2021-12-30 13:29:28.340000000,69,yes,1.0,18
1255,1255,2022-01-03 17:12:26.276000000,2022-01-03 17:10:29.676000000,115.0,closed,864691135081758967,2021-12-30 13:29:28.340000000,69,yes,1.0,19
1256,1256,2022-01-03 18:24:13.446000128,2022-01-03 18:22:44.463000064,86.0,closed,864691135081758967,2021-12-30 13:29:28.340000000,69,yes,1.0,20
1257,1257,2022-01-03 21:40:40.774000128,2022-01-03 21:37:16.294000128,203.0,closed,864691135081758967,2021-12-30 13:29:28.340000000,69,yes,1.0,21
1258,1258,2022-01-03 18:35:29.345999872,2022-01-03 18:31:53.790000128,215.0,closed,864691135081758967,2021-12-30 13:29:28.340000000,69,yesConditional,0.5,22
1259,1259,2022-01-03 16:58:08.528000000,2022-01-03 16:55:49.388999936,138.0,closed,864691135081758967,2021-12-30 13:29:28.340000000,69,yes,1.0,23
1260,1260,2022-01-03 16:33:39.580999936,2022-01-03 16:31:21.499000064,137.0,closed,864691135081758967,2021-12-30 13:29:28.340000000,69,yes,1.0,24
1261,1261,2022-01-04 05:26:36.891000064,2022-01-04 05:25:07.803000064,88.0,closed,864691135081758967,2021-12-30 13:29:28.885000000,70,yesConditional,1.0,1
1262,1262,2022-01-04 04:26:59.391000064,2022-01-04 04:25:42.647000064,76.0,closed,864691135081758967,2021-12-30 13:29:28.885000000,70,yesConditional,1.0,2
1263,1263,2022-01-03 16:53:41.288999936,2022-01-03 16:53:14.183000064,26.0,closed,864691135081758967,2021-12-30 13:29:28.885000000,70,yes,0.0,3
1264,1264,2022-01-03 16:29:30.104999936,2022-01-03 16:29:12.404000000,16.0,closed,864691135081758967,2021-12-30 13:29:28.885000000,70,yesConditional,1.0,4
1265,1265,2022-01-03 18:25:52.035000064,2022-01-03 18:23:37.620999936,133.0,closed,864691135081758967,2021-12-30 13:29:28.885000000,70,yesConditional,1.0,5
1266,1266,2022-01-03 18:22:21.684999936,2022-01-03 18:20:45.055000064,96.0,closed,864691135081758967,2021-12-30 13:29:28.885000000,70,yes,0.0,6
1267,1267,2022-01-03 16:36:14.543000064,2022-01-03 16:35:03.969999872,70.0,closed,864691135081758967,2021-12-30 13:29:28.885000000,70,yesConditional,1.0,7
1268,1268,2022-01-03 16:44:59.392000000,2022-01-03 16:43:58.175000064,60.0,closed,864691135081758967,2021-12-30 13:29:28.885000000,70,yesConditional,1.0,8
1269,1269,2022-01-03 16:36:07.808000000,2022-01-03 16:35:23.016999936,44.0,closed,864691135081758967,2021-12-30 13:29:28.885000000,70,yesConditional,1.0,9
1270,1270,2022-01-03 19:27:13.942000128,2022-01-03 19:25:16.497999872,116.0,closed,864691135081758967,2021-12-30 13:29:28.885000000,70,yesConditional,1.0,10
1271,1271,2022-01-13 12:01:45.540000000,2022-01-13 12:00:49.009999872,55.0,closed,864691135081758967,2021-12-30 13:29:28.885000000,70,yes,0.0,11
1272,1272,2022-01-03 20:35:47.601999872,2022-01-03 20:30:31.448000000,315.0,closed,864691135081758967,2021-12-30 13:29:28.885000000,70,yes,0.0,12
1273,1273,2022-01-03 16:55:07.081999872,2022-01-03 16:52:55.398000128,131.0,closed,864691135081758967,2021-12-30 13:29:28.885000000,70,no,0.0,13
1274,1274,2022-01-05 13:35:20.764999936,2022-01-05 13:32:20.592999936,178.0,closed,864691135081758967,2021-12-30 13:29:28.885000000,70,yes,0.0,14
1275,1275,2022-01-03 20:02:54.119000064,2022-01-03 19:58:38.352000000,254.0,closed,864691135081758967,2021-12-30 13:29:28.885000000,70,yes,0.0,15
1276,1276,2022-01-03 16:53:43.644999936,2022-01-03 16:52:51.851000064,51.0,closed,864691135081758967,2021-12-30 13:29:28.885000000,70,yes,0.0,16
1277,1277,2022-01-03 19:41:39.188000000,2022-01-03 19:40:32.496999936,65.0,closed,864691135081758967,2021-12-30 13:29:28.885000000,70,yesConditional,1.0,17
1278,1278,2022-01-03 16:54:41.872999936,2022-01-03 16:54:02.532000000,39.0,closed,864691135081758967,2021-12-30 13:29:28.885000000,70,yesConditional,1.0,18
1279,1279,2022-01-03 17:20:00.888999936,2022-01-03 17:13:22.240000000,397.0,closed,864691135081758967,2021-12-30 13:29:28.885000000,70,yesConditional,1.0,19
1280,1280,2022-01-03 18:25:52.224999936,2022-01-03 18:24:18.678000128,91.0,closed,864691135081758967,2021-12-30 13:29:28.885000000,70,yesConditional,1.0,20
1281,1281,2022-01-03 23:00:58.532999936,2022-01-03 21:40:45.193999872,853.0,closed,864691135081758967,2021-12-30 13:29:28.885000000,70,yes,0.0,21
1282,1282,2022-01-03 18:36:42.008000000,2022-01-03 18:35:32.600999936,69.0,closed,864691135081758967,2021-12-30 13:29:28.885000000,70,yesConditional,1.0,22
1283,1283,2022-01-03 18:29:22.864999936,2022-01-03 18:27:57.504999936,84.0,closed,864691135081758967,2021-12-30 13:29:28.885000000,70,yes,0.0,23
1284,1284,2022-01-03 16:35:34.420000000,2022-01-03 16:33:42.988999936,110.0,closed,864691135081758967,2021-12-30 13:29:28.885000000,70,yesConditional,1.0,24
1285,1285,2022-01-04 05:32:49.156000000,2022-01-04 05:26:40.707000064,367.0,closed,864691135577002245,2021-12-30 13:29:29.065000000,71,yesConditional,1.0,1
1286,1286,2022-01-04 04:28:18.892999936,2022-01-04 04:27:19.031000064,57.0,closed,864691135577002245,2021-12-30 13:29:29.065000000,71,yes,0.0,2
1287,1287,2022-01-03 16:56:48.804999936,2022-01-03 16:53:44.196999936,184.0,closed,864691135577002245,2021-12-30 13:29:29.065000000,71,errorNearby,0.5,3
1288,1288,2022-01-03 16:31:25.736999936,2022-01-03 16:29:33.625999872,111.0,closed,864691135577002245,2021-12-30 13:29:29.065000000,71,errorNearby,0.5,4
1289,1289,2022-01-03 18:28:33.136999936,2022-01-03 18:25:55.665999872,156.0,closed,864691135577002245,2021-12-30 13:29:29.065000000,71,yesConditional,1.0,5
1290,1290,2022-01-03 18:24:31.456000000,2022-01-03 18:22:26.908000000,123.0,closed,864691135577002245,2021-12-30 13:29:29.065000000,71,yesConditional,1.0,6
1291,1291,2022-01-03 16:37:24.068999936,2022-01-03 16:36:17.899000064,65.0,closed,864691135577002245,2021-12-30 13:29:29.065000000,71,yesConditional,1.0,7
1292,1292,2022-01-03 16:47:36.056000000,2022-01-03 16:45:01.787000064,153.0,closed,864691135577002245,2021-12-30 13:29:29.065000000,71,yesConditional,1.0,8
1293,1293,2022-01-03 16:38:56.684000000,2022-01-03 16:36:10.540000000,165.0,closed,864691135577002245,2021-12-30 13:29:29.065000000,71,errorNearby,0.5,9
1294,1294,2022-01-03 19:31:10.390000128,2022-01-03 19:27:18.639000064,230.0,closed,864691135577002245,2021-12-30 13:29:29.065000000,71,yesConditional,1.0,10
1295,1295,2022-01-13 12:02:51.356999936,2022-01-13 12:01:46.284000000,64.0,closed,864691135577002245,2021-12-30 13:29:29.065000000,71,errorNearby,0.5,11
1296,1296,2022-01-03 22:05:42.627000064,2022-01-03 21:59:22.097999872,379.0,closed,864691135577002245,2021-12-30 13:29:29.065000000,71,errorNearby,0.5,12
1297,1297,2022-01-03 16:57:15.785999872,2022-01-03 16:55:10.995000064,124.0,closed,864691135577002245,2021-12-30 13:29:29.065000000,71,yesConditional,1.0,13
1298,1298,2022-01-05 13:36:54.856000000,2022-01-05 13:35:24.884999936,89.0,closed,864691135577002245,2021-12-30 13:29:29.065000000,71,yesConditional,1.0,14
1299,1299,2022-01-03 20:09:40.964000000,2022-01-03 20:02:57.816000000,402.0,closed,864691135577002245,2021-12-30 13:29:29.065000000,71,yes,0.0,15
1300,1300,2022-01-03 16:56:45.225999872,2022-01-03 16:53:47.630000128,176.0,closed,864691135577002245,2021-12-30 13:29:29.065000000,71,errorNearby,0.5,16
1301,1301,2022-01-03 19:51:51.118000128,2022-01-03 19:41:43.460000000,605.0,closed,864691135577002245,2021-12-30 13:29:29.065000000,71,yesConditional,1.0,17
1302,1302,2022-01-03 16:55:27.948999936,2022-01-03 16:54:44.512999936,42.0,closed,864691135577002245,2021-12-30 13:29:29.065000000,71,yesConditional,1.0,18
1303,1303,2022-01-03 17:26:26.196000000,2022-01-03 17:20:06.404999936,379.0,closed,864691135577002245,2021-12-30 13:29:29.065000000,71,errorNearby,0.5,19
1304,1304,2022-01-03 18:28:23.448999936,2022-01-03 18:26:10.060000000,131.0,closed,864691135577002245,2021-12-30 13:29:29.065000000,71,yesConditional,1.0,20
1305,1305,2022-01-03 23:04:34.817999872,2022-01-03 23:01:04.392000000,209.0,closed,864691135577002245,2021-12-30 13:29:29.065000000,71,yesConditional,1.0,21
1306,1306,2022-01-03 18:44:33.300999936,2022-01-03 18:37:03.947000064,448.0,closed,864691135577002245,2021-12-30 13:29:29.065000000,71,errorNearby,0.5,22
